label,00:0f:e2:35:c0:d6,00:1d:0f:92:b6:e4,00:25:92:29:eb:9e,14:3d:f2:b9:d5:00,14:3d:f2:b9:d5:03,14:75:90:80:7b:aa,1c:87:2c:cf:8d:28,20:6b:e7:47:c0:4d,28:6c:07:3f:bb:48,28:c6:8e:d6:46:d6,30:b4:9e:8a:07:61,30:fc:68:bf:f0:f9,34:2e:b6:ce:be:d8,34:2e:b6:ce:be:d9,34:2e:b6:ce:be:dc,34:2e:b6:ce:be:dd,34:2e:b6:ce:be:de,34:2e:b6:fe:be:dc,38:83:45:a7:39:e8,3e:a5:81:40:ba:e1,42:23:43:d8:43:ac,42:49:0f:38:58:cc,48:7d:2e:4b:1f:0e,50:2b:73:d8:1d:2e,5c:63:bf:cd:60:fe,6e:e8:5c:e3:cd:35,70:af:6a:71:3b:d5,70:ba:ef:c5:c3:80,70:ba:ef:c5:c3:90,70:ba:ef:c6:03:e0,70:ba:ef:c6:03:f0,70:ba:ef:c6:19:60,70:ba:ef:c6:19:70,70:ba:ef:c6:a6:00,70:ba:ef:c6:a6:10,70:ba:ef:c6:a9:30,70:ba:ef:c6:ab:e0,70:ba:ef:c6:ab:f0,70:ba:ef:c6:b3:c0,70:ba:ef:c6:b3:d0,70:ba:ef:c6:b7:10,70:ba:ef:c6:b8:20,70:ba:ef:c6:b8:30,70:ba:ef:c6:b8:b0,70:ba:ef:c6:bc:10,70:ba:ef:cb:75:80,70:ba:ef:cb:75:90,70:ba:ef:cb:82:20,70:ba:ef:cb:82:30,70:ba:ef:cb:82:c0,70:ba:ef:cb:83:f0,70:ba:ef:cb:c1:80,70:ba:ef:cb:c1:90,70:ba:ef:cb:d9:c0,70:ba:ef:cb:d9:d0,70:ba:ef:cb:da:20,70:ba:ef:cb:da:30,70:ba:ef:cb:dc:d0,70:ba:ef:cb:e4:e0,70:ba:ef:cb:e4:f0,70:ba:ef:cb:e8:40,70:ba:ef:cb:e8:50,74:3a:20:13:41:f0,74:3a:20:13:46:70,74:3a:20:13:76:30,74:3a:20:13:7c:20,74:3a:20:13:7c:30,74:7d:24:ac:56:3c,74:7d:24:ac:56:3d,76:40:bb:75:30:42,76:99:79:c0:a6:16,78:62:56:a4:5e:94,78:62:56:a4:5e:95,78:62:56:a4:5e:98,78:62:56:f4:5e:98,7a:a5:1b:7a:b2:50,80:89:17:62:5e:ee,80:e4:55:b3:52:aa,80:e4:55:b3:52:ab,80:ea:07:29:02:04,82:b5:d2:bf:70:a3,84:1b:5e:e3:b6:00,86:e4:55:b3:52:aa,86:e4:55:b3:52:ab,8c:53:c3:51:2e:9c,8c:a6:df:7e:5a:7f,8c:a6:df:7e:5a:81,92:cd:b6:5b:1e:8f,9c:3d:cf:14:26:21,9c:3d:cf:14:26:22,9c:3d:cf:14:26:23,a4:93:3f:66:55:de,a6:5f:cc:cf:3d:59,a8:6b:7c:d7:74:6c,a8:6b:7c:d7:74:6e,b0:7f:b9:7f:48:53,b0:7f:b9:7f:48:54,b2:28:c7:b8:d3:0a,b6:da:19:28:2c:58,b8:f8:83:ff:66:a4,bc:46:99:df:4a:eb,c2:52:16:0f:7a:b3,c4:36:55:45:f3:19,d0:76:e7:09:06:7b,d2:9e:3b:db:2b:88,d4:6a:6a:50:97:6f,d6:6a:6a:9d:f0:01,dc:72:9b:c9:6d:ce,e0:05:c5:26:3d:86,ec:26:ca:13:7f:0a,f0:10:90:44:7e:60,f0:10:90:44:7e:70,f0:10:90:44:a2:c0,f0:10:90:44:a2:d0,f0:10:90:44:a6:40,f0:10:90:44:a6:50,f2:1b:fc:8e:3a:0b,f4:63:1f:7d:f1:af,f8:9a:78:df:14:90,f8:9a:78:df:14:91,f8:9a:78:df:14:95,f8:d1:11:e6:b4:3c,fc:7c:02:ff:41:c9,fe:7c:02:ef:41:c9
1,0,0,0,0.5146948981974645,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9392656326599798,0,0,0,0,-1.3570869529585963,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-1.1356341190545434,0,0,0,0,0,0.07869708684393581,0,0,-0.20833289449143,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,4.4053653860184845,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,0.3648256711464813,-0.5390501135417843,1.723111097274561,-0.07456127294360383,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.289548631122167,1.9273601539528509,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.7995312465852669,1.6155423967772484
1,0,0,0,0.5146948981974645,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9941610611703309,0,0,0,0,-1.3418640259216483,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-1.1356341190545434,0,0,0,0,0,0.07869708684393581,0,0,-0.5226933985649166,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,5.325029559856319,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,0.539021964460448,-0.5390501135417843,1.723111097274561,-0.06368308120988914,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.273264330881119,1.9075842622388,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.8596161070341635,1.603820430914394
1,0,0,0,0.5146948981974645,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9529894897875678,0,0,0,0,-1.3418640259216483,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-1.1050173503378242,0,0,0,0,0,0.07869708684393581,0,0,-0.8370539026384032,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,5.325029559856319,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,0.539021964460448,-0.5390501135417843,1.723111097274561,-0.0419266977424607,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.273264330881119,1.9075842622388,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.8596161070341635,1.6155423967772484
1,0,0,0,0.5146948981974645,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,-1.3418640259216483,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-0.9519335067542342,0,0,0,0,0,0.07869708684393581,0,0,-0.8370539026384032,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,5.325029559856319,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,0.539021964460448,-0.5390501135417843,1.723111097274561,0.06685521959468337,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.273264330881119,1.9075842622388,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.8596161070341635,1.6741522260915187
1,0,0,0,0.5146948981974645,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,-1.3418640259216483,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-0.9519335067542342,0,0,0,0,0,0.07869708684393581,0,0,-0.8370539026384032,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,5.325029559856319,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,0.539021964460448,-0.5390501135417843,1.723111097274561,0.06685521959468337,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.273264330881119,1.9075842622388,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.8596161070341635,1.6741522260915187
1,0,0,0,0.4713000702717367,0.008566280383757112,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7965375185330679,0,0,0,0,-1.3601315383659858,0,0,0,0,-0.9648768480022113,0,-0.18289677495922296,0,0,3.963430674811066,-0.18745917619572017,0,0,-0.9519335067542342,0,0,0,0,0,0.05392410493988683,0,0,-0.8370539026384032,0,0,0,-1.5518131617528308,-0.2249107634627382,0,-0.2925317018543794,5.325029559856319,0,-0.4706084998681472,0,-0.8728643183679134,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.10273400320859251,0,-0.33566801139901054,0.539021964460448,-0.5390501135417843,1.723111097274561,0.07990904967514081,-1.4750892370939725,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.292805491170377,1.9075842622388,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.8355821628546045,1.6741522260915187
3,0,0,0,0.08074661894018206,0.1863504183533173,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,-1.1287430474043814,0,0,0,0,0.06940101728923986,0,-0.18289677495922296,0,0,4.405410248822252,-0.18745917619572017,0,0,-0.09466398268612396,0,0,0,0,0,-0.7470689766243526,0,0,-0.8370539026384032,0,0,0,0.06487176443509439,-0.2249107634627382,0,-0.2925317018543794,3.9101616001058024,0,-0.4706084998681472,0,-0.6568463961125813,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,1.2622316383652137,0.2844190542689706,-0.22806762197947492,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.2406957303990236,1.7691530202404455,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.9797858279319565,1.5334886357372692
3,0,0,0,0.08074661894018206,0.1863504183533173,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,-1.1591889014782761,0,0,0,0,0.5865399499349646,0,-0.18289677495922296,0,0,3.631945994302676,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,-0.16903273219655054,0,0,-0.8370539026384032,0,0,0,0.06487176443509439,-0.2249107634627382,0,-0.2925317018543794,5.961720141744051,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,1.2622316383652137,0.39320097160611467,-0.22806762197947492,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.3709701323274053,1.6109458865280406,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.9797858279319565,1.5334886357372692
3,0,0,0,0.08074661894018206,0.1863504183533173,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,-1.1591889014782761,0,0,0,0,0.5865399499349646,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,-0.16903273219655054,0,0,-0.8370539026384032,0,0,0,0.06487176443509439,-0.2249107634627382,0,-0.2925317018543794,5.961720141744051,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,1.2622316383652137,0.39320097160611467,-0.22806762197947492,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.3709701323274053,1.6109458865280406,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.9797858279319565,1.5334886357372692
3,0,0,0,0.08074661894018206,0.1863504183533173,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.5824453473427005,0,0,0,0,-1.1591889014782761,0,0,0,0,0.5865399499349646,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,-0.16903273219655054,0,0,-0.8370539026384032,0,0,0,0.06487176443509439,-0.2249107634627382,0,-0.2925317018543794,5.961720141744051,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,-1.0951430891825022,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,1.6748068959912739,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,1.2622316383652137,0.39320097160611467,-0.22806762197947492,0,-1.1503955615158146,-1.1729919415731176,0,0,0,0,0,2.468675933773691,2.0262396125231037,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,1.4991069443407843,1.5334886357372692
